vtk_name,path_type,specimen,family,genus,species,vertebra_type,vertebra_num,n_cervical,n_thoracic,n_lumbar,Total Vert,normalized_position,status
phrynosomatidae_sceloporus_torquatus_uf51331_01-c3.vtk,list_mesh_paths,phrynosomatidae_sceloporus_torquatus_uf51331,phrynosomatidae,sceloporus,torquatus,C,3,5,5,10,20,0.05,OK
phrynosomatidae_sceloporus_torquatus_uf51331_02-c4.vtk,list_mesh_paths,phrynosomatidae_sceloporus_torquatus_uf51331,phrynosomatidae,sceloporus,torquatus,C,4,5,5,10,20,0.1,OK
phrynosomatidae_sceloporus_torquatus_uf51331_03-c5.vtk,list_mesh_paths,phrynosomatidae_sceloporus_torquatus_uf51331,phrynosomatidae,sceloporus,torquatus,C,5,5,5,10,20,0.15,OK
phrynosomatidae_sceloporus_torquatus_uf51331_04-c6.vtk,list_mesh_paths,phrynosomatidae_sceloporus_torquatus_uf51331,phrynosomatidae,sceloporus,torquatus,C,6,5,5,10,20,0.2,OK
phrynosomatidae_sceloporus_torquatus_uf51331_05-c7.vtk,list_mesh_paths,phrynosomatidae_sceloporus_torquatus_uf51331,phrynosomatidae,sceloporus,torquatus,C,7,5,5,10,20,0.25,OK
phrynosomatidae_sceloporus_torquatus_uf51331_06-t1.vtk,list_mesh_paths,phrynosomatidae_sceloporus_torquatus_uf51331,phrynosomatidae,sceloporus,torquatus,T,1,5,5,10,20,0.3,OK
phrynosomatidae_sceloporus_torquatus_uf51331_07-t2.vtk,list_mesh_paths,phrynosomatidae_sceloporus_torquatus_uf51331,phrynosomatidae,sceloporus,torquatus,T,2,5,5,10,20,0.35,OK
phrynosomatidae_sceloporus_torquatus_uf51331_08-t3.vtk,list_mesh_paths,phrynosomatidae_sceloporus_torquatus_uf51331,phrynosomatidae,sceloporus,torquatus,T,3,5,5,10,20,0.4,OK
phrynosomatidae_sceloporus_torquatus_uf51331_09-t4.vtk,list_mesh_paths,phrynosomatidae_sceloporus_torquatus_uf51331,phrynosomatidae,sceloporus,torquatus,T,4,5,5,10,20,0.45,OK
phrynosomatidae_sceloporus_torquatus_uf51331_10-t5.vtk,list_mesh_paths,phrynosomatidae_sceloporus_torquatus_uf51331,phrynosomatidae,sceloporus,torquatus,T,5,5,5,10,20,0.5,OK
phrynosomatidae_sceloporus_torquatus_uf51331_11-l1.vtk,list_mesh_paths,phrynosomatidae_sceloporus_torquatus_uf51331,phrynosomatidae,sceloporus,torquatus,L,1,5,5,10,20,0.55,OK
phrynosomatidae_sceloporus_torquatus_uf51331_12-l2.vtk,list_mesh_paths,phrynosomatidae_sceloporus_torquatus_uf51331,phrynosomatidae,sceloporus,torquatus,L,2,5,5,10,20,0.6,OK
phrynosomatidae_sceloporus_torquatus_uf51331_13-l3.vtk,list_mesh_paths,phrynosomatidae_sceloporus_torquatus_uf51331,phrynosomatidae,sceloporus,torquatus,L,3,5,5,10,20,0.65,OK
phrynosomatidae_sceloporus_torquatus_uf51331_14-l4.vtk,list_mesh_paths,phrynosomatidae_sceloporus_torquatus_uf51331,phrynosomatidae,sceloporus,torquatus,L,4,5,5,10,20,0.7,OK
phrynosomatidae_sceloporus_torquatus_uf51331_15-l5.vtk,list_mesh_paths,phrynosomatidae_sceloporus_torquatus_uf51331,phrynosomatidae,sceloporus,torquatus,L,5,5,5,10,20,0.75,OK
phrynosomatidae_sceloporus_torquatus_uf51331_16-l6.vtk,list_mesh_paths,phrynosomatidae_sceloporus_torquatus_uf51331,phrynosomatidae,sceloporus,torquatus,L,6,5,5,10,20,0.8,OK
phrynosomatidae_sceloporus_torquatus_uf51331_17-l7.vtk,list_mesh_paths,phrynosomatidae_sceloporus_torquatus_uf51331,phrynosomatidae,sceloporus,torquatus,L,7,5,5,10,20,0.85,OK
phrynosomatidae_sceloporus_torquatus_uf51331_18-l8.vtk,list_mesh_paths,phrynosomatidae_sceloporus_torquatus_uf51331,phrynosomatidae,sceloporus,torquatus,L,8,5,5,10,20,0.9,OK
phrynosomatidae_sceloporus_torquatus_uf51331_19-l9.vtk,list_mesh_paths,phrynosomatidae_sceloporus_torquatus_uf51331,phrynosomatidae,sceloporus,torquatus,L,9,5,5,10,20,0.95,OK
phrynosomatidae_sceloporus_torquatus_uf51331_20-l10.vtk,list_mesh_paths,phrynosomatidae_sceloporus_torquatus_uf51331,phrynosomatidae,sceloporus,torquatus,L,10,5,5,10,20,1.0,OK
polycrotidae_polychrous_mamoratus_uf_01-c3.vtk,list_mesh_paths,polycrotidae_polychrous_mamoratus_uf,polycrotidae,polychrous,mamoratus,C,3,5,9,11,25,0.04,OK
polycrotidae_polychrous_mamoratus_uf_02-c4.vtk,list_mesh_paths,polycrotidae_polychrous_mamoratus_uf,polycrotidae,polychrous,mamoratus,C,4,5,9,11,25,0.08,OK
polycrotidae_polychrous_mamoratus_uf_03-c5.vtk,list_mesh_paths,polycrotidae_polychrous_mamoratus_uf,polycrotidae,polychrous,mamoratus,C,5,5,9,11,25,0.12,OK
polycrotidae_polychrous_mamoratus_uf_04-c6.vtk,list_mesh_paths,polycrotidae_polychrous_mamoratus_uf,polycrotidae,polychrous,mamoratus,C,6,5,9,11,25,0.16,OK
polycrotidae_polychrous_mamoratus_uf_05-c7.vtk,list_mesh_paths,polycrotidae_polychrous_mamoratus_uf,polycrotidae,polychrous,mamoratus,C,7,5,9,11,25,0.2,OK
polycrotidae_polychrous_mamoratus_uf_06-t1.vtk,list_mesh_paths,polycrotidae_polychrous_mamoratus_uf,polycrotidae,polychrous,mamoratus,T,1,5,9,11,25,0.24,OK
polycrotidae_polychrous_mamoratus_uf_07-t2.vtk,list_mesh_paths,polycrotidae_polychrous_mamoratus_uf,polycrotidae,polychrous,mamoratus,T,2,5,9,11,25,0.28,OK
polycrotidae_polychrous_mamoratus_uf_08-t3.vtk,list_mesh_paths,polycrotidae_polychrous_mamoratus_uf,polycrotidae,polychrous,mamoratus,T,3,5,9,11,25,0.32,OK
polycrotidae_polychrous_mamoratus_uf_09-t4.vtk,list_mesh_paths,polycrotidae_polychrous_mamoratus_uf,polycrotidae,polychrous,mamoratus,T,4,5,9,11,25,0.36,OK
polycrotidae_polychrous_mamoratus_uf_10-t5.vtk,list_mesh_paths,polycrotidae_polychrous_mamoratus_uf,polycrotidae,polychrous,mamoratus,T,5,5,9,11,25,0.4,OK
polycrotidae_polychrous_mamoratus_uf_11-t6.vtk,list_mesh_paths,polycrotidae_polychrous_mamoratus_uf,polycrotidae,polychrous,mamoratus,T,6,5,9,11,25,0.44,OK
polycrotidae_polychrous_mamoratus_uf_12-t7.vtk,list_mesh_paths,polycrotidae_polychrous_mamoratus_uf,polycrotidae,polychrous,mamoratus,T,7,5,9,11,25,0.48,OK
polycrotidae_polychrous_mamoratus_uf_13-t8.vtk,list_mesh_paths,polycrotidae_polychrous_mamoratus_uf,polycrotidae,polychrous,mamoratus,T,8,5,9,11,25,0.52,OK
polycrotidae_polychrous_mamoratus_uf_15-l1.vtk,list_mesh_paths,polycrotidae_polychrous_mamoratus_uf,polycrotidae,polychrous,mamoratus,L,1,5,9,11,25,0.6,OK
polycrotidae_polychrous_mamoratus_uf_16-l2.vtk,list_mesh_paths,polycrotidae_polychrous_mamoratus_uf,polycrotidae,polychrous,mamoratus,L,2,5,9,11,25,0.64,OK
polycrotidae_polychrous_mamoratus_uf_17-l3.vtk,list_mesh_paths,polycrotidae_polychrous_mamoratus_uf,polycrotidae,polychrous,mamoratus,L,3,5,9,11,25,0.68,OK
polycrotidae_polychrous_mamoratus_uf_18-l4.vtk,list_mesh_paths,polycrotidae_polychrous_mamoratus_uf,polycrotidae,polychrous,mamoratus,L,4,5,9,11,25,0.72,OK
polycrotidae_polychrous_mamoratus_uf_19-l5.vtk,list_mesh_paths,polycrotidae_polychrous_mamoratus_uf,polycrotidae,polychrous,mamoratus,L,5,5,9,11,25,0.76,OK
polycrotidae_polychrous_mamoratus_uf_20-l6.vtk,list_mesh_paths,polycrotidae_polychrous_mamoratus_uf,polycrotidae,polychrous,mamoratus,L,6,5,9,11,25,0.8,OK
polycrotidae_polychrous_mamoratus_uf_21-l7.vtk,list_mesh_paths,polycrotidae_polychrous_mamoratus_uf,polycrotidae,polychrous,mamoratus,L,7,5,9,11,25,0.84,OK
polycrotidae_polychrous_mamoratus_uf_22-l8.vtk,list_mesh_paths,polycrotidae_polychrous_mamoratus_uf,polycrotidae,polychrous,mamoratus,L,8,5,9,11,25,0.88,OK
polycrotidae_polychrous_mamoratus_uf_23-l9.vtk,list_mesh_paths,polycrotidae_polychrous_mamoratus_uf,polycrotidae,polychrous,mamoratus,L,9,5,9,11,25,0.92,OK
polycrotidae_polychrous_mamoratus_uf_24-l10.vtk,list_mesh_paths,polycrotidae_polychrous_mamoratus_uf,polycrotidae,polychrous,mamoratus,L,10,5,9,11,25,0.96,OK
polycrotidae_polychrous_mamoratus_uf_25-l11.vtk,list_mesh_paths,polycrotidae_polychrous_mamoratus_uf,polycrotidae,polychrous,mamoratus,L,11,5,9,11,25,1.0,OK
pygopodidae_lialis_burtonis_uf43419_01-c3.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,C,3,5,10,36,51,0.019608,OK
pygopodidae_lialis_burtonis_uf43419_03-c5.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,C,5,5,10,36,51,0.058824,OK
pygopodidae_lialis_burtonis_uf43419_04-c6.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,C,6,5,10,36,51,0.078431,OK
pygopodidae_lialis_burtonis_uf43419_06-t1.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,T,1,5,10,36,51,0.117647,OK
pygopodidae_lialis_burtonis_uf43419_07-t2.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,T,2,5,10,36,51,0.137255,OK
pygopodidae_lialis_burtonis_uf43419_08-t3.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,T,3,5,10,36,51,0.156863,OK
pygopodidae_lialis_burtonis_uf43419_09-t4.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,T,4,5,10,36,51,0.176471,OK
pygopodidae_lialis_burtonis_uf43419_10-t5.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,T,5,5,10,36,51,0.196078,OK
pygopodidae_lialis_burtonis_uf43419_12-t7.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,T,7,5,10,36,51,0.235294,OK
pygopodidae_lialis_burtonis_uf43419_13-t8.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,T,8,5,10,36,51,0.254902,OK
pygopodidae_lialis_burtonis_uf43419_14-t9.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,T,9,5,10,36,51,0.27451,OK
pygopodidae_lialis_burtonis_uf43419_15-t10.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,T,10,5,10,36,51,0.294118,OK
pygopodidae_lialis_burtonis_uf43419_16-l1.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,1,5,10,36,51,0.313725,OK
pygopodidae_lialis_burtonis_uf43419_17-l2.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,2,5,10,36,51,0.333333,OK
pygopodidae_lialis_burtonis_uf43419_18-l3.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,3,5,10,36,51,0.352941,OK
pygopodidae_lialis_burtonis_uf43419_19-l4.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,4,5,10,36,51,0.372549,OK
pygopodidae_lialis_burtonis_uf43419_20-l5.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,5,5,10,36,51,0.392157,OK
pygopodidae_lialis_burtonis_uf43419_21-l6.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,6,5,10,36,51,0.411765,OK
pygopodidae_lialis_burtonis_uf43419_22-l7.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,7,5,10,36,51,0.431373,OK
pygopodidae_lialis_burtonis_uf43419_23-l8.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,8,5,10,36,51,0.45098,OK
pygopodidae_lialis_burtonis_uf43419_24-l9.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,9,5,10,36,51,0.470588,OK
pygopodidae_lialis_burtonis_uf43419_26-l11.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,11,5,10,36,51,0.509804,OK
pygopodidae_lialis_burtonis_uf43419_29-l14.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,14,5,10,36,51,0.568627,OK
pygopodidae_lialis_burtonis_uf43419_30-l15.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,15,5,10,36,51,0.588235,OK
pygopodidae_lialis_burtonis_uf43419_31-l16.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,16,5,10,36,51,0.607843,OK
pygopodidae_lialis_burtonis_uf43419_32-l17.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,17,5,10,36,51,0.627451,OK
pygopodidae_lialis_burtonis_uf43419_33-l18.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,18,5,10,36,51,0.647059,OK
pygopodidae_lialis_burtonis_uf43419_34-l19.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,19,5,10,36,51,0.666667,OK
pygopodidae_lialis_burtonis_uf43419_35-l20.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,20,5,10,36,51,0.686275,OK
pygopodidae_lialis_burtonis_uf43419_36-l21.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,21,5,10,36,51,0.705882,OK
pygopodidae_lialis_burtonis_uf43419_37-l22.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,22,5,10,36,51,0.72549,OK
pygopodidae_lialis_burtonis_uf43419_39-l33.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,33,5,10,36,51,0.764706,OK
pygopodidae_lialis_burtonis_uf43419_40-l34.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,34,5,10,36,51,0.784314,OK
pygopodidae_lialis_burtonis_uf43419_74-l58.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,58,5,10,36,51,0.803922,OK
pygopodidae_lialis_burtonis_uf43419_75-l59.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,59,5,10,36,51,0.823529,OK
pygopodidae_lialis_burtonis_uf43419_77-l61.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,61,5,10,36,51,0.862745,OK
pygopodidae_lialis_burtonis_uf43419_78-l62.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,62,5,10,36,51,0.882353,OK
pygopodidae_lialis_burtonis_uf43419_79-l63.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,63,5,10,36,51,0.901961,OK
pygopodidae_lialis_burtonis_uf43419_80-l64.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,64,5,10,36,51,0.921569,OK
pygopodidae_lialis_burtonis_uf43419_81-l65.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,65,5,10,36,51,0.941176,OK
pygopodidae_lialis_burtonis_uf43419_82-l66.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,66,5,10,36,51,0.960784,OK
pygopodidae_lialis_burtonis_uf43419_83-l67.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,67,5,10,36,51,0.980392,OK
pygopodidae_lialis_burtonis_uf43419_84-l68.vtk,list_mesh_paths,pygopodidae_lialis_burtonis_uf43419,pygopodidae,lialis,burtonis,L,68,5,10,36,51,1.0,OK
rhineuridae_rhineura_floridana_uf-80435_002-c4.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,C,4,5,30,85,120,0.016667,OK
rhineuridae_rhineura_floridana_uf-80435_003-c5.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,C,5,5,30,85,120,0.025,OK
rhineuridae_rhineura_floridana_uf-80435_004-c6.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,C,6,5,30,85,120,0.033333,OK
rhineuridae_rhineura_floridana_uf-80435_005-c7.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,C,7,5,30,85,120,0.041667,OK
rhineuridae_rhineura_floridana_uf-80435_006-t1.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,T,1,5,30,85,120,0.05,OK
rhineuridae_rhineura_floridana_uf-80435_009-t4.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,T,4,5,30,85,120,0.075,OK
rhineuridae_rhineura_floridana_uf-80435_010-t5.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,T,5,5,30,85,120,0.083333,OK
rhineuridae_rhineura_floridana_uf-80435_011-t6.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,T,6,5,30,85,120,0.091667,OK
rhineuridae_rhineura_floridana_uf-80435_012-t7.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,T,7,5,30,85,120,0.1,OK
rhineuridae_rhineura_floridana_uf-80435_014-t9.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,T,9,5,30,85,120,0.116667,OK
rhineuridae_rhineura_floridana_uf-80435_016-t11.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,T,11,5,30,85,120,0.133333,OK
rhineuridae_rhineura_floridana_uf-80435_017-t12.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,T,12,5,30,85,120,0.141667,OK
rhineuridae_rhineura_floridana_uf-80435_019-t14.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,T,14,5,30,85,120,0.158333,OK
rhineuridae_rhineura_floridana_uf-80435_020-t15.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,T,15,5,30,85,120,0.166667,OK
rhineuridae_rhineura_floridana_uf-80435_021-t16.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,T,16,5,30,85,120,0.175,OK
rhineuridae_rhineura_floridana_uf-80435_022-t17.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,T,17,5,30,85,120,0.183333,OK
rhineuridae_rhineura_floridana_uf-80435_023-t18.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,T,18,5,30,85,120,0.191667,OK
rhineuridae_rhineura_floridana_uf-80435_024-t19.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,T,19,5,30,85,120,0.2,OK
rhineuridae_rhineura_floridana_uf-80435_025-t20.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,T,20,5,30,85,120,0.208333,OK
rhineuridae_rhineura_floridana_uf-80435_026-t21.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,T,21,5,30,85,120,0.216667,OK
rhineuridae_rhineura_floridana_uf-80435_029-t24.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,T,24,5,30,85,120,0.241667,OK
rhineuridae_rhineura_floridana_uf-80435_031-t26.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,T,26,5,30,85,120,0.258333,OK
rhineuridae_rhineura_floridana_uf-80435_033-t28.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,T,28,5,30,85,120,0.275,OK
rhineuridae_rhineura_floridana_uf-80435_035-t30.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,T,30,5,30,85,120,0.291667,OK
rhineuridae_rhineura_floridana_uf-80435_037-l2.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,2,5,30,85,120,0.3,OK
rhineuridae_rhineura_floridana_uf-80435_038-l3.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,3,5,30,85,120,0.308333,OK
rhineuridae_rhineura_floridana_uf-80435_039-l4.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,4,5,30,85,120,0.316667,OK
rhineuridae_rhineura_floridana_uf-80435_040-l5.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,5,5,30,85,120,0.325,OK
rhineuridae_rhineura_floridana_uf-80435_042-l7.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,7,5,30,85,120,0.341667,OK
rhineuridae_rhineura_floridana_uf-80435_043-l8.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,8,5,30,85,120,0.35,OK
rhineuridae_rhineura_floridana_uf-80435_045-l10.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,10,5,30,85,120,0.366667,OK
rhineuridae_rhineura_floridana_uf-80435_046-l11.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,11,5,30,85,120,0.375,OK
rhineuridae_rhineura_floridana_uf-80435_047-l12.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,12,5,30,85,120,0.383333,OK
rhineuridae_rhineura_floridana_uf-80435_049-l14.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,14,5,30,85,120,0.4,OK
rhineuridae_rhineura_floridana_uf-80435_050-l15.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,15,5,30,85,120,0.408333,OK
rhineuridae_rhineura_floridana_uf-80435_051-l16.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,16,5,30,85,120,0.416667,OK
rhineuridae_rhineura_floridana_uf-80435_052-l17.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,17,5,30,85,120,0.425,OK
rhineuridae_rhineura_floridana_uf-80435_053-l18.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,18,5,30,85,120,0.433333,OK
rhineuridae_rhineura_floridana_uf-80435_054-l19.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,19,5,30,85,120,0.441667,OK
rhineuridae_rhineura_floridana_uf-80435_056-l21.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,21,5,30,85,120,0.458333,OK
rhineuridae_rhineura_floridana_uf-80435_057-l22.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,22,5,30,85,120,0.466667,OK
rhineuridae_rhineura_floridana_uf-80435_058-l23.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,23,5,30,85,120,0.475,OK
rhineuridae_rhineura_floridana_uf-80435_059-l24.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,24,5,30,85,120,0.483333,OK
rhineuridae_rhineura_floridana_uf-80435_060-l25.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,25,5,30,85,120,0.491667,OK
rhineuridae_rhineura_floridana_uf-80435_061-l26.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,26,5,30,85,120,0.5,OK
rhineuridae_rhineura_floridana_uf-80435_062-l27.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,27,5,30,85,120,0.508333,OK
rhineuridae_rhineura_floridana_uf-80435_063-l28.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,28,5,30,85,120,0.516667,OK
rhineuridae_rhineura_floridana_uf-80435_064-l29.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,29,5,30,85,120,0.525,OK
rhineuridae_rhineura_floridana_uf-80435_065-l30.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,30,5,30,85,120,0.533333,OK
rhineuridae_rhineura_floridana_uf-80435_066-l31.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,31,5,30,85,120,0.541667,OK
rhineuridae_rhineura_floridana_uf-80435_067-l32.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,32,5,30,85,120,0.55,OK
rhineuridae_rhineura_floridana_uf-80435_068-l33.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,33,5,30,85,120,0.558333,OK
rhineuridae_rhineura_floridana_uf-80435_069-l34.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,34,5,30,85,120,0.566667,OK
rhineuridae_rhineura_floridana_uf-80435_070-l35.vtk,list_mesh_paths,rhineuridae_rhineura_floridana_uf-80435,rhineuridae,rhineura,floridana,L,35,5,30,85,120,0.575,OK
